,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalPoints,TotalExtraPoints
1193,2.8989980585277713,RM,22.967402054524793,29.52089945496712,1,NA,4,Lvl,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.0373862505812412,3,3,PConc,5,3,1,6,883.0,1,0.0,341.0,1224.0,GasA,5,1,SBrkr,6.298357663490564,0.0,0.0,7.726705096874258,1.0,0.0,2,0,2,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Attchd,46269450.191157974,3,2.0,402.0,3,3,3,0.0,6.063579500478943,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2009,WD,Normal,77,8
1194,2.653955534926557,RL,24.199620745398175,36.38159471272314,1,NA,4,Lvl,Corner,3,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,2.780237572189898,3,3,CBlock,3,3,1,5,371.0,1,0.0,292.0,663.0,GasA,3,1,SBrkr,5.81519112987923,4.338612011382924,0.0,7.843925726759425,0.0,0.0,1,1,4,0.42932720146274933,3,2.037377477308591,8,0.0,0,Attchd,44594632.090075046,3,1.0,299.0,3,3,3,4.713610508542754,3.7457424022138164,0.0,0.0,0.0,0.0,0,3,NA,0.0,3,2010,WD,Normal,74,6
1195,2.653955534926557,RL,17.864029995515583,34.83347767083174,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,5,1,SBrkr,5.889540624492026,4.361230262661272,0.0,7.931446946373871,0.0,0.0,2,1,3,0.42932720146274933,4,2.1502964992709397,8,0.0,0,Attchd,46608792.69897021,3,2.0,400.0,3,3,3,3.8496284268126146,3.325728011559498,0.0,0.0,0.0,0.0,0,0,NA,0.0,7,2008,WD,Normal,72,9
1196,2.653955534926557,RL,19.49118867394233,40.77202482617669,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,879.0,879.0,GasA,5,1,SBrkr,6.038672661286568,4.482102734930448,0.0,8.223664612267132,0.0,0.0,2,1,4,0.42932720146274933,4,2.2510839760581214,8,0.5833198209674909,4,BuiltIn,46665492.07767223,3,3.0,660.0,3,3,3,3.8496284268126146,2.976334990173412,0.0,0.0,0.0,0.0,0,0,NA,0.0,11,2006,New,Partial,92,13
1197,2.7368784519770624,RM,21.049502318976653,35.806318572298224,1,NA,3,Bnk,Corner,3,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,815.0,815.0,GasA,5,1,SBrkr,5.978972295332429,4.435587884939955,0.0,8.107923631423763,0.0,0.0,1,0,3,0.42932720146274933,3,2.037377477308591,8,0.5833198209674909,4,Detchd,41724379.344693616,1,1.0,225.0,3,3,3,0.0,0.0,0.7728563246838998,0.0,0.0,0.0,0,0,NA,0.0,7,2006,ConLw,Normal,88,12
1198,2.1862092266382227,RL,22.125958553832398,36.089146427114635,1,NA,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1212.0,1212.0,GasA,5,1,SBrkr,6.2906722732660105,0.0,0.0,7.7151086778002576,0.0,0.0,2,0,3,0.42932720146274933,4,1.909042783629381,8,0.0,0,Attchd,46382401.798067816,2,2.0,573.0,3,3,3,4.674951259785858,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2009,WD,Normal,86,9
1199,2.1862092266382227,RL,23.175192593863564,38.29524805993856,1,NA,4,Lvl,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,2.4623627605088867,3,3,CBlock,3,3,1,3,547.0,1,0.0,504.0,1051.0,GasA,4,1,SBrkr,6.392851745302996,0.0,0.0,7.869828693696862,0.0,0.0,1,1,3,0.42932720146274933,3,1.909042783629381,8,0.5833198209674909,1,Attchd,44871240.1449901,1,2.0,459.0,3,3,3,0.0,4.621862399926102,0.0,0.0,0.0,0.0,0,0,NA,0.0,10,2006,WD,Normal,52,8
1200,2.1862092266382227,RL,22.337900137495595,36.369532867947555,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,864.0,864.0,GasA,4,1,SBrkr,6.025093222299225,0.0,0.0,7.318396089986519,0.0,0.0,1,0,3,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Attchd,44760475.80719039,1,1.0,280.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Shed,0.0,7,2006,Oth,Abnorml,49,7
1201,2.653955534926557,RL,24.199620745398175,37.47309160321499,1,NA,4,Lvl,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,1,0.0,866.0,866.0,GasA,5,1,SBrkr,6.026917832893607,4.452515830278628,0.0,8.168840445087035,0.0,0.0,2,1,3,0.42932720146274933,4,1.909042783629381,8,0.0,0,Attchd,46213035.31737047,2,2.0,546.0,3,3,3,4.303424310497929,3.7457424022138164,0.0,0.0,0.0,0.0,0,0,NA,0.0,3,2009,WD,Normal,87,9
1202,2.5832429063706392,RM,17.625250764354355,32.06269408235543,1,NA,4,Lvl,Corner,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,1,SBrkr,6.043145969520405,4.171226887547113,0.0,7.8404296794855775,1.0,0.0,1,0,3,0.42932720146274933,3,1.7604703470555154,8,0.5833198209674909,2,Detchd,44099278.755639724,1,1.0,216.0,3,3,1,0.0,0.0,0.7725100396156735,0.0,0.0,0.0,0,0,NA,0.0,5,2009,WD,Normal,64,10
1203,2.1862092266382227,RL,23.175192593863564,36.79832331307236,1,NA,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.8275170725604784,4,3,PConc,4,3,1,1,0.0,1,0.0,1630.0,1630.0,GasA,5,1,SBrkr,6.5206865332912525,0.0,0.0,8.065062088741643,0.0,0.0,2,0,3,0.42932720146274933,4,1.909042783629381,8,0.5833198209674909,3,Attchd,46325905.68174957,1,2.0,451.0,3,3,3,3.642452965749411,5.771716413147508,0.0,0.0,0.0,0.0,0,0,NA,0.0,10,2009,WD,Normal,89,12
1204,2.1862092266382227,RL,23.792686952657846,37.207063813572304,1,NA,4,Lvl,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,1,5,788.0,1,0.0,268.0,1056.0,GasA,5,1,SBrkr,6.196167464403956,0.0,0.0,7.573049388232202,1.0,0.0,1,1,3,0.42932720146274933,3,1.909042783629381,8,0.0,0,Attchd,44926682.89877895,2,2.0,495.0,3,3,3,0.0,4.6982221514862434,0.0,0.0,0.0,0.0,0,3,NA,0.0,7,2006,WD,Normal,65,8
1205,2.1862092266382227,RL,26.182046117917817,41.273927268337154,1,NA,3,Lvl,CulDSac,3,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,2.905420866031231,4,3,CBlock,4,3,2,5,485.0,4,177.0,1496.0,2158.0,GasA,4,1,SBrkr,6.749719066775773,0.0,0.0,8.419565118887993,0.0,0.0,2,0,3,0.42932720146274933,4,2.037377477308591,8,0.5833198209674909,3,Attchd,45763177.46048322,2,3.0,701.0,3,3,3,3.730186174445761,4.451404467339671,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2009,WD,Normal,98,11
1206,2.1862092266382227,RH,21.483523159817185,35.863356167221696,1,NA,4,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,1056.0,1,0.0,0.0,1056.0,GasA,3,1,SBrkr,6.182922824845382,0.0,0.0,7.553219262943381,1.0,0.0,1,0,2,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Detchd,44429151.504543744,1,1.0,384.0,3,3,3,0.0,3.907630418978365,0.0,0.0,0.0,0.0,0,3,NA,0.0,11,2006,WD,Normal,49,6
1207,2.1862092266382227,RL,22.125958553832398,36.1282785743561,1,NA,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.7317506452034204,4,3,PConc,4,3,3,6,340.0,1,0.0,1342.0,1682.0,GasA,5,1,SBrkr,6.553139042022266,0.0,0.0,8.114922449646416,1.0,0.0,2,0,3,0.42932720146274933,4,2.037377477308591,8,0.0,0,Attchd,46495515.943561636,2,2.0,544.0,3,3,3,4.28347260682989,3.282184081097812,0.0,0.0,0.0,0.0,0,0,NA,0.0,5,2006,WD,Normal,80,9
1208,2.1862092266382227,RL,22.125958553832398,34.502400503013575,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,504.0,4,108.0,319.0,931.0,GasA,3,1,SBrkr,6.335044984109537,0.0,0.0,7.782153500708633,1.0,0.0,1,0,3,0.42932720146274933,3,1.909042783629381,8,0.0,0,Detchd,45204502.875966415,1,2.0,506.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,10,2008,WD,Normal,65,6
1209,2.1862092266382227,RL,25.201310071192808,37.25037916872737,1,NA,3,Lvl,CulDSac,3,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,3.034961896334394,4,3,PConc,5,3,2,6,1220.0,1,0.0,440.0,1660.0,GasA,5,1,SBrkr,6.534767898790469,0.0,0.0,8.08668194379581,1.0,0.0,2,0,3,0.42932720146274933,4,2.1502964992709397,8,0.5833198209674909,4,Attchd,46665492.07767223,2,2.0,500.0,3,3,3,4.6125708956587035,4.092028967712093,0.0,0.0,0.0,0.0,0,0,NA,0.0,5,2006,New,Partial,112,13
1210,2.653955534926557,RL,22.125958553832398,38.278971427467674,1,NA,4,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1055.0,1055.0,GasA,5,1,SBrkr,6.182180182074818,4.39449956739381,0.0,8.212122682595346,0.0,0.0,2,1,3,0.42932720146274933,4,2.1502964992709397,8,0.5833198209674909,3,Attchd,45875398.52755182,2,2.0,462.0,3,3,3,5.025148560411062,4.879523837440315,0.0,0.0,0.0,0.0,0,4,Shed,0.22932355276865643,5,2010,WD,Normal,76,12
1211,2.5832429063706392,RL,37.062744974412354,39.1309900590154,1,NA,3,Bnk,Inside,2,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,Wood,4,3,3,6,427.0,1,0.0,132.0,559.0,GasA,4,1,SBrkr,6.200531399408559,4.328294122870538,0.0,8.15068046372709,0.0,0.0,2,0,4,0.42932720146274933,3,2.1502964992709397,8,0.0,0,Basment,45651118.53896511,2,2.0,492.0,3,3,3,4.618354442131193,2.6324959468202627,0.0,0.0,0.0,0.0,0,0,NA,0.0,6,2010,WD,Normal,108,7
1212,2.37053514891583,RL,17.625250764354355,36.355264322383135,1,NA,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,344.0,1,0.0,328.0,672.0,GasA,3,1,SBrkr,5.825924162304402,0.0,0.0,7.02591430535576,1.0,0.0,1,0,2,0.42932720146274933,3,1.584162394258471,8,0.0,0,Attchd,43064235.79479028,1,1.0,234.0,3,3,1,0.0,4.969935362105968,0.0,0.0,0.0,0.0,0,0,NA,0.0,8,2009,WD,Normal,51,6
1213,2.7601329417755016,RL,22.548774768822824,37.316128176280685,1,NA,3,Lvl,CulDSac,3,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,4,3,6,648.0,1,0.0,0.0,648.0,GasA,5,1,SBrkr,6.108093675907753,0.0,0.0,7.441546632253821,1.0,1.0,0,0,0,0.42932720146274933,3,1.3675143215875785,8,0.0,0,Attchd,44374071.96326366,1,1.0,364.0,3,3,3,3.762196370646643,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,5,2006,WD,Normal,63,8
1214,2.7816841056703203,RL,21.91292947603531,37.27404308034227,1,NA,3,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,4,784.0,1,0.0,141.0,925.0,GasA,3,1,SBrkr,6.1393873314230545,0.0,0.0,7.488173414275262,1.0,0.0,1,0,3,0.42932720146274933,3,1.909042783629381,8,0.0,0,Attchd,44209075.17499198,1,1.0,300.0,3,3,3,4.1217342048865415,4.4816881041851815,0.0,0.0,0.0,0.0,0,0,NA,0.0,5,2006,WD,Normal,62,6
1215,2.1862092266382227,RL,27.899412251057438,33.630650919804495,1,NA,3,Lvl,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,3,180.0,2,374.0,340.0,894.0,GasA,3,1,SBrkr,6.052014651235158,0.0,0.0,7.35825814042185,0.0,0.0,1,0,3,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Detchd,44429151.504543744,2,1.0,384.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,3,NA,0.0,5,2007,WD,Normal,60,6
1216,2.801745400526816,RM,21.698791666898465,35.89746418473072,1,NA,4,Lvl,Inside,3,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,6.3559931143349,4.269682443818748,0.0,8.248303049753563,0.0,0.0,2,0,4,0.5354911517315543,3,2.1502964992709397,8,0.0,0,Attchd,45093253.60752314,1,2.0,539.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,4,2010,WD,Normal,59,6
1217,2.1862092266382227,FV,22.548774768822824,35.56410448465846,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,2.57776364792142,4,3,PConc,4,3,2,6,936.0,1,0.0,364.0,1300.0,GasA,5,1,SBrkr,6.353628342355712,0.0,0.0,7.8102976760346206,1.0,0.0,2,0,3,0.42932720146274933,4,1.909042783629381,8,0.0,0,Attchd,46835834.324653275,2,2.0,552.0,3,3,3,4.051795800687071,4.960241888866089,0.0,0.0,0.0,0.0,0,0,NA,0.0,9,2009,New,Partial,107,9
1218,2.5832429063706392,RM,18.101146394025058,32.42388250968378,1,NA,4,Lvl,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,0,SBrkr,5.825924162304402,3.8718454985690642,0.0,7.381553410893155,0.0,0.0,1,0,2,0.42932720146274933,3,1.3675143215875785,8,0.0,0,NA,0.0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,7,2006,WD,Normal,34,7
1219,2.990265725450846,RM,9.668677264934585,22.101265241252626,1,NA,4,Lvl,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,2.9074488205482774,3,3,CBlock,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,3,1,SBrkr,5.825924162304402,4.24119465057502,0.0,7.7209208280198895,0.0,0.0,1,1,3,0.42932720146274933,3,2.037377477308591,8,0.0,0,NA,0.0,1,0.0,0.0,0,0,1,4.313157673324799,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,4,2006,WD,Abnorml,62,6
1220,2.1862092266382227,RL,21.267101222609814,34.548953849934115,1,NA,3,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,312.0,2,600.0,0.0,912.0,GasA,3,1,SBrkr,6.067722882605538,0.0,0.0,7.381553410893155,0.0,0.0,1,0,2,0.42932720146274933,3,1.7604703470555154,8,0.0,0,Attchd,44319032.73391951,1,1.0,288.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,11,2006,WD,Abnorml,60,6
1221,2.1862092266382227,RL,18.802935739501212,35.10238343397591,1,NA,4,Lvl,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,250.0,2,492.0,210.0,952.0,GasA,5,1,SBrkr,6.290028276234567,0.0,0.0,7.714137256276954,0.0,0.0,1,0,3,0.42932720146274933,3,1.7604703470555154,8,0.5833198209674909,3,Attchd,44539431.55894468,1,1.0,322.0,3,3,3,0.0,4.338401459116875,0.0,0.0,0.0,0.0,0,0,NA,0.0,8,2008,WD,Normal,66,11
1222,2.5832429063706392,RL,23.792686952657846,37.570064413079244,1,NA,4,Lvl,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,2.97716216988437,3,3,CBlock,3,3,2,3,196.0,1,0.0,844.0,1040.0,GasA,5,1,SBrkr,6.261803440828408,4.331969185020013,0.0,8.212766779567536,0.0,0.0,2,0,3,0.42932720146274933,3,2.037377477308591,8,0.5833198209674909,4,Attchd,43498275.59228624,1,1.0,315.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,2,NA,0.0,1,2007,WD,Normal,78,12
1223,2.1862092266382227,RL,25.9874975405649,37.754096434327586,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,2.4099756415008207,3,3,CBlock,3,2,1,2,756.0,1,0.0,1380.0,2136.0,GasA,3,0,FuseA,6.728530510095675,0.0,0.0,8.386511263057425,0.0,0.0,2,0,4,0.42932720146274933,3,2.037377477308591,5,0.0,0,Detchd,43607187.03498182,1,2.0,528.0,3,3,3,0.0,3.5557761398423957,0.0,0.0,0.0,0.0,0,3,NA,0.0,10,2006,WD,Normal,55,6
1224,2.653955534926557,RL,19.942967826500475,41.813113648104405,1,NA,3,Lvl,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,724.0,1,0.0,64.0,788.0,GasA,5,1,SBrkr,5.95231770611099,4.346309313207306,0.0,7.9587395374830505,1.0,0.0,2,1,3,0.42932720146274933,4,2.1502964992709397,8,0.5833198209674909,4,Attchd,46552133.99056998,3,2.0,388.0,3,3,3,3.8496284268126146,4.525622485914671,0.0,0.0,0.0,0.0,0,0,NA,0.0,2,2008,WD,Normal,97,13
1225,2.7601329417755016,RL,21.049502318976653,37.55596382667638,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.5342135757321116,3,4,CBlock,3,3,3,6,507.0,1,0.0,81.0,588.0,GasA,5,1,SBrkr,6.241467934010923,0.0,0.0,7.641020951677648,0.0,1.0,1,0,3,0.42932720146274933,3,1.909042783629381,8,0.0,0,Attchd,43989643.40370083,2,1.0,264.0,3,3,3,4.382954661492283,0.0,0.0,0.0,0.0,0.0,0,1,NA,0.0,6,2007,WD,Normal,81,8
1226,2.653955534926557,RL,25.39908073448771,41.20637142845664,1,NA,3,Lvl,CulDSac,3,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,2.5865256027668284,4,3,PConc,4,3,2,1,0.0,1,0.0,894.0,894.0,GasA,5,1,SBrkr,6.052014651235158,4.5034043468800045,0.0,8.267538065667289,0.0,0.0,2,1,4,0.42932720146274933,4,2.2510839760581214,8,0.5833198209674909,4,BuiltIn,46722232.1355838,3,3.0,668.0,3,3,3,3.8496284268126146,3.0336811157987915,0.0,0.0,0.0,0.0,0,0,NA,0.0,1,2008,WD,Normal,78,13
1227,2.1862092266382227,RL,22.548774768822824,35.83144462423864,1,NA,4,Lvl,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.962838582685791,3,3,CBlock,3,3,1,5,595.0,1,0.0,317.0,912.0,GasA,5,1,SBrkr,6.067722882605538,0.0,0.0,7.381553410893155,1.0,0.0,1,0,2,0.42932720146274933,4,1.7604703470555154,8,0.0,0,Detchd,45875398.52755182,1,2.0,576.0,3,3,3,0.0,5.799871643925671,0.0,0.0,0.0,0.0,0,0,NA,0.0,12,2008,WD,Normal,67,9
1228,2.8989980585277713,RL,21.049502318976653,35.71340587624664,1,NA,4,Lvl,Corner,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,3.1491299588273542,5,3,PConc,5,3,1,6,1540.0,1,0.0,162.0,1702.0,GasA,5,1,SBrkr,6.554045828366132,0.0,0.0,8.116317388568241,1.0,0.0,1,1,1,0.42932720146274933,5,2.037377477308591,8,0.5833198209674909,4,Attchd,46779012.881609924,3,3.0,1052.0,3,3,3,0.0,4.4816881041851815,0.0,0.0,0.45172664035769233,0.0,0,0,NA,0.0,10,2008,New,Partial,130,14
1229,2.7601329417755016,RL,22.125958553832398,34.686390693366604,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,666.0,1,0.0,409.0,1075.0,GasA,4,1,SBrkr,6.46000748684366,0.0,0.0,7.972158638030857,0.0,0.0,2,0,4,0.42932720146274933,3,2.037377477308591,4,0.0,0,Basment,44099278.755639724,1,1.0,404.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,2,NA,0.0,8,2008,WD,Normal,62,7
1230,2.801745400526816,RL,22.548774768822824,44.26789556759345,1,NA,3,Lvl,Inside,3,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,BrkFace,0.6339083889157725,3,3,CBlock,4,3,1,6,498.0,3,211.0,652.0,1361.0,GasA,5,1,SBrkr,6.380955606870006,4.577393618444639,0.0,8.63070890363011,0.0,0.0,2,2,4,0.5354911517315543,3,2.501152432450697,8,0.5833198209674909,3,BuiltIn,45037689.62106375,2,2.0,600.0,3,3,1,4.14338941662657,3.325728011559498,0.7720540012361398,0.0,0.0,0.0,0,0,Gar2,0.22932355276967747,8,2007,WD,Normal,70,11
1231,2.801745400526816,RL,22.125958553832398,34.45821111150961,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,2.7317506452034204,3,3,CBlock,3,3,3,5,803.0,1,0.0,303.0,1106.0,GasA,3,1,SBrkr,6.276375824760583,0.0,0.0,7.693554458991136,1.0,0.0,1,0,3,0.42932720146274933,3,1.909042783629381,8,0.0,0,Attchd,44209075.17499198,1,2.0,540.0,3,3,3,0.0,3.0336811157987915,0.0,0.0,0.0,0.0,0,2,NA,0.0,5,2006,WD,Normal,64,6
1232,2.801745400526816,RL,22.125958553832398,36.89582739675941,1,NA,4,Lvl,FR2,3,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,6.298357663490564,0.0,0.0,7.726705096874258,0.0,0.0,2,0,2,0.5354911517315543,3,1.909042783629381,8,0.0,0,CarPort,44209075.17499198,1,2.0,462.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NA,0.0,3,2007,WD,Normal,39,6
1233,2.1862092266382227,RL,22.758602326168056,39.1544637740913,1,NA,3,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,2.840687214301092,3,3,CBlock,3,3,1,3,1000.0,1,0.0,188.0,1188.0,GasA,2,1,SBrkr,6.27506262092707,0.0,0.0,7.691575735801757,1.0,0.0,1,0,3,0.42932720146274933,3,1.909042783629381,8,0.0,0,Attchd,44044440.95075537,2,2.0,531.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,3,NA,0.0,5,2010,COD,Abnorml,58,5
1234,2.7116598356410746,RH,18.802935739501212,35.42959914324486,1,NA,4,Bnk,Inside,3,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,3,1,0.0,1,0.0,940.0,940.0,GasA,3,0,FuseA,6.15878999164148,4.464065123705286,0.0,8.286474199355467,0.0,0.0,1,1,4,0.42932720146274933,3,2.037377477308591,8,0.0,0,NA,0.0,1,0.0,0.0,0,0,1,0.0,5.552322720200667,0.0,0.0,0.0,0.0,0,0,NA,0.0,11,2008,WD,Abnorml,54,6
